producto_id,nombre,categoria,precio,stock,mes_relevante
9e31037c-1a5d-4cbd-b340-3265a54b0f26,Tablet Quo,Electrónicos,91.98,887,1
1d99a839-9890-434c-a9dd-25145e1c1f1e,Lámpara Dolores,Hogar,118.89,819,9
16a2621d-064f-4667-b63a-57d8ba1abca0,Pantalón Voluptas,Ropa,325.75,510,9
2d6c89d6-c3c1-4656-8760-b86012f97f27,Tablet Iure,Electrónicos,447.45,41,3
f326c9eb-e696-4dbd-900c-8ac488202b5d,Camiseta Pariatur,Ropa,86.46,471,10
2d5589da-18d1-4f17-8ac4-ceaec0d15ddc,Smartphone Voluptatum,Electrónicos,102.68,55,4
7ba846c4-0a0a-4064-a2e5-d027afdf8399,Cocina Totam,Hogar,46.26,105,11
ae00051c-6afe-4da4-8a3b-73e4682eaef7,Smartphone Quos,Electrónicos,195.74,319,10
49808f0b-a69a-4c42-9bd1-7b44764e2b18,Laptop Quis,Electrónicos,378.84,25,12
b03e04fe-7d9d-4611-9094-c5ad0c747dc1,Lámpara Explicabo,Hogar,410.64,830,4
717ad1ea-9675-44d9-8052-665345c7eec1,Sofá Adipisci,Hogar,151.632,832,12
c9ff4fa7-d1ad-413f-b923-504238798cd3,Tablet Repudiandae,Electrónicos,65.63,625,11
b5d4daa2-c4e5-476e-98fd-e3c20998c62d,Tablet Cupiditate,Electrónicos,314.26,301,9
f34f5ec2-b81f-458a-a832-306d1a775d04,Lámpara Tempora,Hogar,242.14,703,3
c348dddf-f723-41d7-aca3-0eb75264899c,Laptop Perferendis,Electrónicos,391.77,165,10
cd728bb3-1994-44f4-b883-61fcb232f54e,Camiseta Adipisci,Ropa,474.25,178,6
d4e1995c-c81e-4eff-a9d4-9a74e07a0979,Lámpara Commodi,Hogar,431.51,106,2
17682c81-ee30-40c1-9e17-e5c32b7623de,Lámpara Eos,Hogar,140.22,170,12
f8362f23-3cd6-4c2f-8bec-3d824b9f373c,Smartphone Possimus,Electrónicos,171.43,939,11
27397ec9-e707-4ca6-9f05-7a6e1ca3d907,Laptop Maxime,ELECTRÓNICOS,341.09,-8,3
5924654e-4d8a-41e0-bd91-e92ef8633fdf,Zapatos Perspiciatis,Ropa,495.37,403,11
275c99e8-a52e-4b8a-b15b-008667332eeb,Tablet Ullam,Electrónicos,458.32,922,7
8c7e6adb-a7eb-49fe-aa75-b0eb3425ff97,Sofá Esse,Hogar,419.46,673,2
91308b9f-b279-4c9c-81a7-1e76424d02be,Smartphone Velit,Electrónicos,77.41,335,5
92f46478-f5bd-49bc-934c-ca5b1b72e257,Laptop Voluptatum,Electrónicos,102.29,392,4
2142bf64-ee9d-40fd-a054-671e615a9ef3,Lámpara Temporibus,Hogar,408.61,108,11
aaf16abd-d292-4c8c-8d24-e6690a49e2cb,Tablet Sint,Electrónicos,453.76,176,1
4b397d4e-fe12-4e31-9e14-9ed05360d4be,Pantalón Voluptate,Ropa,268.79,530,3
ff8ebeb0-8c3c-4901-93d0-5c41c9231046,Laptop Tenetur,Electrónicos,158.76,479,3
3e6ce0bf-6342-4875-8784-4ac4345757d5,Camiseta Sequi,Ropa,53.86,573,6
e0592ab3-5162-4e96-8996-61c812d8bcca,Pantalón Provident,Ropa,286.67,619,5
f2b3dcbe-9a15-4962-9ab3-fac4788a8aa1,Cocina Enim,Hogar,271.8,805,1
d86c8047-a101-49eb-8e78-cddb193ed72e,Tablet Beatae,Electrónicos,382.69,93,6
f513a953-549e-461f-9494-87ef88eee23d,Tablet Blanditiis,Electrónicos,253.49,202,5
f09033f4-cf9e-41c6-9fcc-fb5abecdff6d,Laptop Reprehenderit,Electrónicos,490.41,739,9
8f23715b-f9b6-4496-aefa-2fd2db067dd4,Tablet Cum,Electrónicos,240.91,555,1
d2badca0-ffb5-4047-9a1d-f9264d6a7817,Lámpara Est,Hogar,95.06,358,9
6d6a3326-9fca-4008-abf6-85141aea0dfc,Pantalón Minus,Ropa,56.84,405,3
bcac2d74-d3a7-46d8-b7d6-6b33127bfcc5,Tablet Soluta,Electrónicos,151.8,447,10
085ab8fb-ccf6-4d3c-9b72-73a05d7fdf8e,Zapatos Ratione,Ropa,42.19199999999999,987,12
07856faf-2435-4135-be56-d203face7569,Smartphone Sit,Electrónicos,207.06,693,1
a0f10bbc-7feb-422b-9f6f-d082a355804d,Cocina Minima,Hogar,362.13,417,7
e7de34e5-e185-42c0-a183-1982a62b17ac,Camiseta Libero,Ropa,53.62,25,9
0a30e617-1640-498f-8d0b-eecae12baea4,Lámpara Expedita,Hogar,427.78,782,7
e2d2c0ff-c5cb-4c20-aafa-5011d8e0c984,Pantalón Quos,Ropa,21.36,356,10
38588a5b-f841-4032-9dbb-628e6fc99708,Lámpara Voluptate,Hogar,286.86,743,1
dd6c0439-4446-4365-8b90-c69b99bccb25,Cocina Totam,Hogar,331.94,60,2
0e9fda9b-ca44-4264-8af4-0b8901d3b77f,Smartphone Quo,Electrónicos,65.6,993,2
3602e878-7498-4eb4-a228-c4d4fea6f4d3,Tablet Deleniti,Electrónicos,88.72,430,10
65e67f2d-f9f9-4577-93f0-a03a21f00eb1,Smartphone Laudantium,Electrónicos,445.79,318,1
b7195b71-102d-4390-bb4c-f479e4e920bb,Laptop Nihil,Electrónicos,275.22,530,5
7fe16cc0-4893-43a1-8bee-3e90980e05ab,Smartphone Dignissimos,Electrónicos,448.88,597,8
eb61eb3c-e9ae-418a-9e75-ccc44cc213ed,Sofá Et,Hogar,95.94,652,3
31af1d6f-8eea-4703-84ad-c297d56432a4,Sofá Maiores,Hogar,169.55,720,6
a910c727-68b5-49cc-bdcb-32b722b9eaee,Smartphone Pariatur,Electrónicos,466.3,159,3
39a9e8ed-2e8e-4743-934c-8a093f9e6f02,Laptop Nihil,Electrónicos,113.18,776,10
b540431b-9a63-4e9b-bf55-20833be9b830,Tablet Eos,Electrónicos,115.58,314,8
d92a83cc-d092-4522-a48a-0bf73d42d934,Tablet Nostrum,Electrónicos,339.7,355,3
a44e1984-059f-4094-b3ec-8ba016abcdf6,Zapatos Quae,Ropa,154.84,315,3
bc2ed679-8277-45ea-a27e-ecbfad7de17c,Cocina Labore,Hogar,451.25,837,1
1589588f-1948-407f-8075-0f642b394012,Tablet Quisquam,Electrónicos,126.96,110,9
f595227c-1483-424f-8adf-1f44b7f40379,Laptop Magni,Electrónicos,19.83,729,3
e0d619b9-e271-4fef-a14f-5ce708081012,Sofá Quae,Hogar,127.61,31,10
1c539106-4e84-403e-b078-7cd86feb1122,Pantalón Velit,Ropa,81.88,363,11
4f52f868-f65a-4125-b22b-7a97cc47e935,Camiseta Ratione,Ropa,320.08,553,2
c3e669d4-e52c-401d-bbc0-5abdbf63998f,Pantalón Neque,Ropa,88.25,717,11
35d33490-0de8-4542-bbb6-687647898b4b,Smartphone Quas,Electrónicos,411.01,91,6
69f658b2-c4dd-41bf-a0f3-cec9af1f3e12,Sofá Rem,Hogar,368.68,454,1
71f614d8-8cfd-46f5-9076-9fd52d369b49,Camiseta Suscipit,Ropa,259.15,618,4
77858d86-a625-43eb-b245-5f55721e0a3d,Laptop Autem,Electrónicos,206.44,634,10
6c62b4e1-7078-43ce-82cc-388c59dc505c,Lámpara Praesentium,Hogar,398.52,385,11
a10a338a-d943-4ea1-ad4b-8832bcd3238d,Cocina Excepturi,Hogar,373.14,191,4
11161de4-28a4-4c65-9f3a-09e8301973f8,Laptop Et,Electrónicos,75.972,510,12
b38703bd-0ec0-412f-92c7-30464056e903,Smartphone Alias,Electrónicos,371.73,599,7
c6189fbf-e00d-41fe-8c9d-6b6961cd5805,Smartphone Sequi,Electrónicos,352.68,754,10
95a0f853-2d87-4a73-ad8e-ad1db6068e7e,Lámpara Ratione,Hogar,221.24,342,10
993c53d7-10b7-4da3-8e28-36b9bc96c338,Lámpara Deleniti,Hogar,83.24,878,3
954b0223-1f4f-4008-8677-a07a1a089318,Zapatos Dolorem,Ropa,65.52,546,11
7c06436f-b347-4e44-bc6e-8f922d2ae546,Zapatos Non,Ropa,329.55,623,6
72e29e7e-a6ee-4a1d-a080-69614beaf08d,Cocina Doloremque,HOGAR,320.44,-11,7
be08c2f0-69ce-45fd-9961-0715a794d2d8,Smartphone Tempore,Electrónicos,390.6,971,7
dfaf8611-2381-425b-b3f1-bd9705d9f41d,Lámpara Minima,Hogar,145.24,32,2
f39b99bd-19fb-4a89-882a-f30b309f14e7,Zapatos Saepe,Ropa,476.92,336,1
e660a03b-b687-4397-93a2-ca106b1b8762,Tablet Corrupti,Electrónicos,201.8,28,1
42e70abd-4480-4b64-a44a-c01f5bae2ba1,Zapatos Cupiditate,Ropa,427.55,351,6
7fb41e1a-0728-4c87-bd67-d3311500fcd2,Cocina Maiores,Hogar,415.97,253,5
f7226a40-9558-40d0-bc3a-78b5d59e77be,Pantalón Sit,ROPA,363.79,-26,7
7390d5b7-1951-469c-a99b-44a7fc551cef,Pantalón Mollitia,Ropa,392.76,969,11
af703090-f545-4357-b1ff-7d8ada7a1ea5,Cocina Odit,Hogar,333.61,156,6
e614d3d8-1702-4d54-8086-22328d51aba7,Tablet Eum,Electrónicos,205.99,230,9
658119d9-8677-4b24-a207-d6b971159ec3,Zapatos Minus,Ropa,33.02,577,1
7b705c17-7d5c-46c3-bc8f-82d9ffb9f2a6,Tablet Illo,ELECTRÓNICOS,127.4,-40,9
a2a0a919-1037-4e24-bb82-44776ac97b91,Laptop Enim,Electrónicos,34.63,462,4
0c2c659c-3ae0-4db6-8533-73d4b9b61d05,Camiseta Officiis,Ropa,248.55,160,8
138e32ff-92ed-4478-ac35-67be8de853ae,Camiseta Dicta,Ropa,110.75,983,5
d47a2c22-6abc-452d-a11e-02092de04c0f,Camiseta Tenetur,Ropa,119.244,962,12
c503af22-606f-454e-ad0a-81f182535922,Tablet Praesentium,Electrónicos,97.52,665,7
ec634f20-1457-4f9e-9b56-9be75b9f35cf,Laptop Voluptatum,Electrónicos,466.5,854,10
0ef125de-baa4-499f-9223-138158779ceb,Lámpara Cumque,Hogar,251.42,116,8
9a38ae1f-3864-4f4c-ae03-90e038faaed8,Smartphone Minima,Electrónicos,203.77,440,3
4ba5349f-0782-4f37-86bb-d0db0f6105d3,Laptop Aliquam,Electrónicos,225.93,863,7
fae38c96-9598-407b-a8c7-6e47fd6baee3,Zapatos Incidunt,Ropa,307.4,247,10
4fda48ab-2e86-4865-907a-586f53267b7b,Lámpara Pariatur,Hogar,407.62,546,4
d8ca3b84-45c1-4e58-b6f0-b8a18399e3bd,Smartphone Quisquam,Electrónicos,44.01,219,4
d2b59029-f3a7-4ebc-89ff-bc02046c148b,Camiseta Voluptatum,Ropa,78.17,217,4
1fa9cf1a-6f00-4fd9-93df-f606e986aebe,Laptop Similique,Electrónicos,527.1239999999999,911,12
571396bf-2acd-4af5-abd5-5555b2f4b50b,Zapatos Fugiat,Ropa,402.52,658,9
9b240845-4e3d-4543-8195-d925149f8053,Lámpara Sed,Hogar,284.91,30,4
eb196646-d17a-48df-827e-4a9ece8efd33,Cocina Fugit,Hogar,306.64,987,5
1cbb068a-8a36-4e1d-a340-c00a3796d9af,Pantalón Similique,Ropa,170.66,988,9
a81636b2-5bd3-46cb-9916-429836cdd426,Pantalón Cupiditate,Ropa,41.24,947,1
432a33e1-a304-4a31-86f6-7da8e930f953,Laptop Provident,Electrónicos,594.8399999999999,365,12
795a2394-d4a1-4d89-8d17-9e388b76f16e,Sofá Libero,HOGAR,234.54,-34,3
d91102fa-87e6-4a45-a47b-39eee3bf3eac,Camiseta Consectetur,Ropa,179.25,816,2
68afaded-a5b7-44f0-83e9-a79d620f8637,Laptop Similique,Electrónicos,241.95,428,5
03aa2d0a-907c-46e3-8afe-c45607a745b4,Pantalón Autem,Ropa,442.08,757,7
cfc73597-195f-41de-bd68-50d8ccfa9de7,Lámpara Officiis,Hogar,100.39,123,5
f603a34e-f93f-4cf0-9eca-d97136ed3ada,Zapatos Exercitationem,Ropa,322.34,752,2
a670786c-ed76-4b0a-8469-4aacf10b2f02,Camiseta Soluta,Ropa,348.72,81,11
2fd99a1e-670b-47ce-b92f-0c0974c638f1,Laptop Ea,Electrónicos,53.17,657,11
a17c51a4-0222-477e-85c5-e5dd231cfd25,Lámpara Nisi,Hogar,480.65,293,6
17aff221-11ef-4962-9304-14274a6a9762,Camiseta Perspiciatis,Ropa,125.13,17,4
b0e3447b-df01-416a-8c91-0bb379d44db1,Laptop Earum,Electrónicos,45.56,679,1
db6f5993-7a7b-4a5f-b691-54f0ea74f103,Zapatos Adipisci,Ropa,142.35,741,11
98fc9b02-976c-4aaf-bc05-ccc979510c0d,Pantalón Dignissimos,Ropa,272.83,730,6
dc46c4aa-f615-4be3-aa73-bf850a36b80c,Pantalón Illo,Ropa,77.92,508,8
a5b3079e-6c21-4727-81f1-6b9588736689,Zapatos Impedit,Ropa,326.94,572,6
ba42b5ec-a817-4d06-b574-a57dcac6ef03,Cocina Cum,Hogar,112.7,655,2
a6432e3a-2bb7-4448-a601-f97dba995b41,Smartphone Accusantium,Electrónicos,432.13,70,2
fac695fb-4d12-4b94-8af1-b61a5c7a59c0,Smartphone Voluptas,Electrónicos,204.096,729,12
7de73d9e-18cd-4a5d-9ab7-534290a0aa15,Camiseta Accusamus,Ropa,257.16,938,6
b6e46788-16c8-4c22-92bf-0c833131ec3d,Camiseta Nihil,Ropa,162.77,939,2
7aa225a7-1515-43fa-b691-02fc6091cf01,Zapatos Fuga,Ropa,154.9,589,8
66cdc646-be6d-492c-a96f-125325647ce7,Smartphone Aut,Electrónicos,99.22,753,3
9efeaa46-7390-4926-bd58-c7782179b672,Laptop Corrupti,Electrónicos,274.59,507,10
6e7e7269-b035-4ad3-be7d-5c4b1fe93df6,Lámpara Suscipit,Hogar,112.59,980,2
8cb30d7d-8734-42d1-8d94-93830aa944d3,Camiseta Debitis,Ropa,246.444,219,12
85554bc9-96c0-4fd5-871f-60699785bed1,Cocina Sunt,Hogar,137.63,656,10
dd094a50-1d0d-40eb-8c08-8edd12a9b858,Zapatos Quaerat,Ropa,439.09,677,10
af72702b-e2d5-4b4d-81cb-5f63b463b9c0,Laptop Nobis,Electrónicos,466.6,401,10
f0d357e2-8441-4e46-8aa1-f7a4eae30cc0,Tablet At,Electrónicos,110.304,466,12
e9340ce8-e0da-4cc2-9930-74fc80b2bf33,Smartphone Expedita,Electrónicos,401.57,415,9
57d16e4b-56dd-4488-b41e-8cc4f748d78c,Sofá Pariatur,Hogar,403.95,199,6
6016c33b-544b-401e-a4fe-3495aa3e817b,Pantalón Minus,Ropa,471.1,11,5
3e23a575-aa6b-439f-9830-f6a8b5fa0bff,Smartphone A,Electrónicos,348.34,30,4
837ad907-ed83-4353-af57-d4249797b2eb,Pantalón Repudiandae,Ropa,312.08,822,9
1f221b8d-72ea-4d3b-a26c-e19608af16f1,Smartphone Fugit,Electrónicos,224.18,237,11
a8238ae2-51cb-431e-bb77-6091d903de29,Smartphone Error,Electrónicos,465.44,149,9
aff43d1e-5cc4-4248-beaa-ef47c5b415e3,Tablet Architecto,ELECTRÓNICOS,267.42,-32,11
5fc7977b-1e2a-443f-a045-df02b65610ec,Pantalón Sequi,Ropa,75.26,836,11
1a5547b1-5d65-4306-837c-626248b76462,Pantalón Sint,ROPA,61.3,-18,1
ee9aca2a-890a-45c0-b143-ac461f02322c,Lámpara Aliquid,HOGAR,362.44,-11,5
12009c13-0329-4bc5-9bb0-1607b6bb1632,Sofá Qui,Hogar,285.6,7,6
12f15a4e-313f-4671-aef0-14471883e86a,Cocina Sunt,Hogar,153.63,616,4
14777dfb-ece1-4259-9944-6184046d5544,Tablet Veniam,ELECTRÓNICOS,24.91,-18,7
37d4b4ff-225c-4f15-a483-a33900c72984,Laptop Velit,Electrónicos,457.33,281,9
30efff01-df89-4efd-a2e3-c9f382574b8e,Camiseta Amet,Ropa,48.42,412,10
7ba2717c-cf18-4f60-8017-dd115d687c0a,Camiseta Perferendis,Ropa,82.16,806,4
051bf901-31c8-4133-a685-d856abb57add,Cocina Illo,Hogar,409.8,695,9
566292a0-a7f4-4322-9c39-2376fc04fed2,Cocina Ipsum,Hogar,373.26,899,1
7ca14e3f-1f8a-43de-9305-3cabd26fef89,Lámpara Libero,Hogar,235.63,310,8
18e8453e-d76f-4a0d-a888-5b5d8801e09d,Pantalón Accusamus,ROPA,32.84,-24,9
25751136-8bc3-44eb-8fd9-0e971ce0873d,Cocina Maxime,Hogar,184.63,841,11
8baeae22-25de-4f7e-a437-3c7d3cebf977,Zapatos Ipsum,Ropa,495.44,594,9
a707a367-fed5-4b8e-9bf5-2177401ada8a,Zapatos Rem,Ropa,577.476,684,12
ed20ffee-7ca9-41e1-840f-ca4871507483,Tablet In,Electrónicos,373.29,543,7
fea269c0-85a0-478b-800d-683c0d5882cb,Pantalón Magni,Ropa,434.51,657,5
c1243242-055b-4892-a917-6e7c8ad5c4f6,Lámpara Pariatur,Hogar,82.11,261,11
06046418-101c-4e36-975c-b9d153e7f09b,Lámpara Possimus,Hogar,494.364,47,12
9b20af60-412b-47d3-934d-f44005b50691,Lámpara Quo,Hogar,315.98,732,3
f2b9cd50-9a71-4f51-b15e-5f24af024c27,Sofá Adipisci,Hogar,487.79,298,2
bd418db7-443f-468a-aede-f39111084505,Laptop Dolorum,Electrónicos,74.77,11,6
ba7637db-f44f-438e-968d-a671fb22dd8e,Sofá Aspernatur,Hogar,247.464,607,12
2cac810c-01aa-41ae-a454-ab9cae7cd174,Camiseta Sunt,Ropa,219.85,16,9
ee099879-4267-4a21-ad4d-dfc76ba682f2,Zapatos Facere,Ropa,345.71,39,7
5d39189a-e6bf-4ede-b21b-d3f7866edb7f,Zapatos Repellat,Ropa,249.36,191,11
049b1e12-d7c2-4af2-b46f-a13aad249c86,Lámpara Quidem,Hogar,471.81,663,11
53217ae8-5bcc-48b0-bf12-7f51cd05aca3,Camiseta Nam,Ropa,270.684,323,12
48862ac5-b37b-4ca7-bcff-e524190f0dd9,Sofá Voluptatibus,Hogar,470.74,337,1
da1ca4cd-a97f-4f69-a237-b47846da70a3,Cocina Distinctio,Hogar,356.39,108,9
862c96e0-0b70-46cd-8781-9b7bde955f94,Pantalón Repellendus,Ropa,489.81,928,3
c4a8d9b2-56ef-4ca4-9522-73ad52eb3527,Smartphone Sequi,Electrónicos,119.976,339,12
0c7cfc3e-3d22-4b32-b7b9-ba74d89d1615,Zapatos Assumenda,Ropa,474.29,851,6
081a8925-6ecc-487d-a1ff-c99d026e5375,Pantalón Aliquam,Ropa,289.55,742,7
2c20cc7b-d7b9-4521-8209-d69280cf0041,Tablet Nisi,Electrónicos,491.55,221,11
8a32da83-e6b7-49a3-9891-3303f7448a89,Pantalón Nostrum,Ropa,189.13,459,11
8209885f-ea7b-4d9d-98e4-1261841efc81,Sofá Vero,HOGAR,275.12,-24,8
c0c0e70e-4da2-465a-8e0b-b0fdffbf84b4,Tablet Cumque,Electrónicos,83.18,264,5
59320f1e-39f4-4d87-9027-b02bd74513ea,Tablet Similique,Electrónicos,314.92,453,2
b307ed1a-ce67-4118-91a9-5e179399667f,Zapatos Officiis,Ropa,239.34,325,5
9ea56f5b-91c4-47c8-9090-563c89f985de,Zapatos Ex,Ropa,252.76,137,3
affd1a38-a7c3-45fc-b3a3-d3fcebaf005f,Laptop Voluptatibus,Electrónicos,406.24,923,7
5beffe09-c8d0-412c-a2ab-eca0b1139bf9,Camiseta Suscipit,Ropa,298.06,101,8
e2bd7294-6c81-471f-9a3b-8d67ed381225,Pantalón Nemo,Ropa,166.11,619,6
41f3894a-5498-4a81-990d-b67eb134d4a1,Cocina Repudiandae,Hogar,415.56,950,12
eb4e64ca-3fe2-4b09-9567-d2bdc897a74d,Tablet Aut,Electrónicos,217.29,377,4
c3be46e3-7a4e-422b-801a-5caf7163d7d0,Camiseta Ducimus,Ropa,400.99,635,5
e288bf89-412d-4949-8664-847b581e9ba6,Cocina Quam,Hogar,442.63,152,7
626cc0a3-1864-4912-a02f-7453ca961f54,Laptop Minima,Electrónicos,373.36,392,7
f628aaa2-38db-42bc-b468-e20a58e3c883,Tablet Illum,Electrónicos,330.132,390,12
c5e8e7f1-acfb-428f-8107-bbbacf31082a,Tablet Sequi,ELECTRÓNICOS,497.52,-40,1
6af92e39-fab6-4a61-bc86-72b0e0cfb795,Smartphone Dolor,Electrónicos,219.91,492,8
b74a326a-3496-4d10-b901-0c5d15d6aef0,Lámpara Soluta,Hogar,158.86,762,5
e83d9b72-167d-4c86-9c12-3512e20e19a5,Lámpara Tenetur,HOGAR,35.83,-41,11
9694f8f2-7f81-4d05-8819-d3f51572596c,Cocina Accusamus,Hogar,383.69,962,2
08c63e85-fea1-44ba-89bb-0db657c97240,Cocina Doloremque,Hogar,478.96,797,6
99c23da4-73c2-44b0-8a99-0ca348f222ee,Pantalón Labore,Ropa,149.13,218,1
f8a473fe-69ab-4427-9c16-5b13b7dd71b4,Lámpara Qui,Hogar,371.0,889,7
c6ef0ab8-7ae8-4628-9001-3f5f5671462b,Tablet Explicabo,Electrónicos,341.67,715,11
2778c3a2-0655-401e-acb6-8f7989e6efe1,Camiseta Nihil,Ropa,324.22,170,11
360ea01e-4532-4310-967c-c98ec2b9c2c5,Pantalón Ab,Ropa,15.47,593,7
9aca202b-daa7-4a54-90f0-dcc835839fcb,Pantalón Consequuntur,Ropa,462.65,362,10
f8a2abe1-c53c-4484-b7df-4c2148938ac6,Cocina Cupiditate,HOGAR,458.11,-27,1
ca68d8ea-b6d8-4eae-8486-086543bb843f,Smartphone Aspernatur,ELECTRÓNICOS,306.36,-19,11
44f28aa4-b4dd-4cbe-881a-4d191c5656fd,Camiseta Quisquam,Ropa,268.17,672,3
90393d2a-c928-4b43-a3c9-939febe0f13e,Tablet Asperiores,Electrónicos,345.33,205,6
9ad11cdc-8b99-49e0-a615-f16067ca65da,Lámpara Laudantium,Hogar,315.23,594,10
f8001ff0-4304-4c8a-8cd6-1bcfd1fd3b59,Lámpara Dolor,Hogar,342.38,866,10
1df63dc4-42e5-4093-b62b-2d626b402e67,Cocina Error,Hogar,406.46,78,8
31230819-4706-47bc-a088-4f692ec9c19b,Laptop Eaque,Electrónicos,144.948,877,12
36bceb0f-3228-4b25-a38d-700429afe0e4,Lámpara Sit,Hogar,51.79,160,1
918cd427-cb17-4f3d-a663-3cb9e9687dbe,Sofá Earum,Hogar,195.43,455,2
73d05beb-2c00-4dec-b122-5e9d6482411a,Tablet Sint,Electrónicos,408.86,596,6
bd51e7b5-e81c-4fd5-87e4-9c6f5e0f1e08,Pantalón Fuga,Ropa,56.83,948,10
16bf60b3-15c3-494d-8058-44d622eb7303,Camiseta Non,Ropa,142.68,533,7
6563e58b-3a00-48a1-9bac-e09a3a29e8ca,Zapatos Esse,Ropa,332.75,551,2
fb51b0db-2299-4ea7-8989-c27a5827e6bd,Laptop Iusto,Electrónicos,338.14,276,2
918e42ad-c0dd-4026-bd99-f60dceaaad0d,Camiseta Libero,Ropa,466.04,73,7
311ad013-a274-4d01-b571-2a01e7997361,Smartphone Deserunt,Electrónicos,152.73,406,1
86a95a5f-f881-427f-9bdc-e49c566251b0,Lámpara Dolor,Hogar,289.59,138,8
1d199e80-627b-43c4-9f07-5717dc37f55d,Sofá Nostrum,Hogar,492.79,786,6
ea1d7c99-cb1e-471b-bbff-8f968b858706,Cocina Fugit,Hogar,115.26,76,10
37b111e6-e0ba-4e7c-b954-595f19fc787f,Tablet In,Electrónicos,199.58,752,2
1b378a35-a222-4cd3-b8f0-b529230becc4,Cocina Ipsum,Hogar,98.45,208,3
a9185963-73e8-4bc2-adf8-47953c8d1b87,Tablet Ea,Electrónicos,346.14,361,1
de90302e-3d01-4d53-95e5-d9156d54ce84,Zapatos Dolorum,Ropa,126.79,798,2
62d7d02b-cae7-4382-b6bd-f95032f7acb3,Lámpara Ullam,Hogar,57.99,794,3
58a979d9-0c61-4f98-91bf-891fe32ad615,Sofá Quia,Hogar,450.74,847,8
ce7b6b2c-e5b2-40a1-b06b-c7064d180886,Laptop Quidem,Electrónicos,233.86,564,3
24e5c67b-4dd5-4965-8786-1e83175e5e38,Sofá Illum,Hogar,223.38,350,2
334c2247-52cd-4892-82ea-38c0abd947e1,Pantalón Distinctio,Ropa,263.15,190,5
27b98edd-ea93-4db7-bbf4-998e0c0303c7,Pantalón Assumenda,Ropa,306.34,342,7
5951609e-deda-452e-a42b-9095feabce6c,Cocina Illum,HOGAR,281.95,-49,1
3828cfc4-5993-4a47-bb9c-90b19882d4c7,Tablet Fugit,Electrónicos,126.35,201,5
6bb8e669-1b68-4074-9fb8-cecfea6171e0,Smartphone Praesentium,Electrónicos,326.02,493,8
2b090a8f-a9fa-479c-8d97-bad4932c4103,Tablet Nisi,Electrónicos,327.78,640,3
ab4d0f1d-1a39-4511-8526-e864c59d41df,Pantalón Dicta,Ropa,97.59,465,9
cb8369a1-838b-428a-9e75-a4b6321076b2,Pantalón Pariatur,Ropa,298.41,372,5
c42a4bba-532c-4234-bb21-c5b02d1d6504,Smartphone Vero,Electrónicos,173.65,497,9
ad9fb8fe-6228-49bc-9b3f-e26a2f46bcbc,Lámpara Sint,Hogar,385.28,446,10
a699f916-d347-449b-9a95-bfec9844791e,Laptop Explicabo,Electrónicos,397.74,149,1
11230889-56a8-4fdd-9eb3-273e3a84726b,Laptop Maiores,Electrónicos,220.94,231,8
a0f5176a-d454-47dc-95b6-9a6b38e0d66b,Camiseta Laudantium,Ropa,275.84,864,4
46c67545-77fc-4f36-890b-1c83c2a86446,Cocina Sunt,Hogar,24.44,34,3
293d0119-e353-4b7f-81c3-c8041c04b887,Smartphone Dolorum,Electrónicos,196.11,625,11
49c1b387-1712-47fd-bd7a-3351f1b3b6b3,Smartphone Itaque,Electrónicos,85.39,540,10
f01acf8b-528b-4a32-ac0a-3b6da1e818fe,Tablet Molestias,Electrónicos,67.91,537,10
4c820022-3857-4567-8a58-e527c4b7b412,Laptop Labore,Electrónicos,270.38,668,3
e6d61e3f-fc36-4dab-9dec-86abe2b389ad,Zapatos Nemo,ROPA,272.57,-21,9
2f420005-c4ad-4cab-9682-fcdfa738de21,Sofá Molestias,Hogar,105.98,180,3
5397e370-4fe0-4817-a7de-8d68b8ce426d,Lámpara Atque,Hogar,37.87,725,5
c9aa1e1d-ba56-4974-8de7-561e873ac13d,Tablet Quibusdam,Electrónicos,420.048,285,12
c65b96b7-2bb5-42f5-a5fa-58972402191a,Pantalón Autem,Ropa,141.912,217,12
1ffed80f-2910-4bc8-a42f-449e4779eb15,Zapatos Accusantium,Ropa,295.16,698,9
9ea8989e-e022-43f4-862c-07a220a2522b,Zapatos Odio,Ropa,138.51,374,6
c701b2b7-54e0-4ea2-990a-322c66f63267,Pantalón Occaecati,Ropa,239.952,718,12
9c0df3af-0551-4df6-b06e-e4c73804ae7b,Pantalón Ducimus,Ropa,399.03,770,8
10546b4e-683b-4bf6-89e2-981b97ef4e0c,Tablet In,Electrónicos,140.59,70,7
4bedbc68-4ef3-46df-9f1e-c972d96c89e3,Lámpara Ad,HOGAR,241.97,-9,11
07195744-6cfe-44b7-a771-865eec11b28f,Camiseta Occaecati,Ropa,265.15,326,2
843f8ec8-5876-4261-b46a-aad2498b5e52,Camiseta Expedita,Ropa,344.47,400,10
0d711140-78f0-4bbf-8301-2ec88903381d,Lámpara Officia,Hogar,399.71,484,3
bf4b5de5-6ca1-4fba-ac91-47aec8d44c7b,Cocina Itaque,Hogar,439.23,856,8
ab7bc585-8df3-4fd5-b9fe-baaa4f65f691,Camiseta Amet,Ropa,305.66,187,10
65374918-6af5-4536-9781-e9e40ee65f45,Smartphone Fugiat,Electrónicos,31.03,378,6
79a63fb0-12e8-4b07-ac7f-ba70fec0b004,Pantalón Eligendi,ROPA,364.22,-13,8
